LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Filename,Label
0.0047416687011700666,0.022731781005850705,0.015590667724603428,0.10415267944331964,0.16608047485345226,0.17437744140618347,0.05578231811521309,0.0568199157714627,0.35386276245103687,0.04586029052732626,r1_Im116_prep.png,0
0.006172180175778895,0.021816253662101052,0.016548156738274936,0.09693145751949428,0.1607208251952512,0.1810874938964153,0.05156326293943345,0.06221008300778877,0.3532142639158809,0.04973602294919978,r2_Im220_prep.png,0
0.00407791137695157,0.021583557128898017,0.011135101318355127,0.10241317749019531,0.13078689575190322,0.180908203124931,0.05002212524412154,0.06912231445309863,0.3874588012693834,0.042491912841780666,r1_Im161_prep.png,0
0.005432128906247928,0.021553039550773027,0.014659881591791282,0.09794235229488452,0.15410232543939434,0.1859016418456322,0.049564361572246717,0.0636100769042726,0.3586463928221288,0.04858779907224709,r2_Im194_prep.png,0
0.004734039306638819,0.019351959228508242,0.010101318359371147,0.09118652343746521,0.12267684936518758,0.1805076599120405,0.03953933715818804,0.07346725463864386,0.41504669189437293,0.0433883666992022,r1_Im020_prep.png,0
0.0034217834472643196,0.02013397216796107,0.01029968261718357,0.10493087768550685,0.1430969238280704,0.18427276611321095,0.04800415039060669,0.06596374511716234,0.38335800170883816,0.03651809692381419,r1_Im129_prep.png,0
0.0044555664062483,0.020324707031242246,0.013179779052729348,0.09913253784175906,0.16047286987298565,0.18537902832024178,0.048313140869122195,0.062011718749976345,0.3628387451170491,0.043891906738264506,r2_Im106_prep.png,0
0.004180908203123405,0.02028656005858601,0.014934539794916178,0.10138320922847695,0.17321777343743391,0.18475341796867953,0.052734374999979884,0.05538177490232262,0.35035705566392883,0.04277038574217119,r3_N-75-R_left_half_prep.png,0
0.0029945373535144827,0.019771575927726832,0.010295867919917948,0.10742568969722464,0.14429855346674184,0.19105911254875524,0.048271179199200334,0.06365966796872571,0.37845611572251187,0.03376770019529962,r3_N-86-R_left_half_prep.png,0
0.00407791137695157,0.0207710266113202,0.01233291625976092,0.1001434326171493,0.12834167480463854,0.18854904174797496,0.051658630371074044,0.0673675537109118,0.3818626403807137,0.0448951721191235,r1_Im012_prep.png,0
0.006469726562497532,0.019668579101554996,0.015064239501947378,0.10142898559566443,0.1567687988280652,0.1693267822264979,0.04579925537107628,0.0626525878906011,0.3802413940428237,0.042579650878890006,r3_N-54-R_left_half_prep.png,0
0.0032043457031237775,0.018825531005852193,0.00873947143554354,0.10405349731441343,0.12352752685542162,0.1853485107421168,0.044532775878889264,0.06915664672848924,0.40774536132796946,0.0348663330077992,r1_Im080_prep.png,0
0.004367828369138959,0.020244598388664152,0.012237548828120332,0.10030746459957111,0.13370513916010524,0.1894340515135996,0.04768371582029431,0.06883239746091124,0.38118362426743274,0.04200363159178085,r2_Im134_prep.png,0
0.003822326660154792,0.01857376098632104,0.012432098388667132,0.09513473510738558,0.15219116210931694,0.20483016967765624,0.046852111816388375,0.06344223022458517,0.36298751831040843,0.039733886718734845,r2_Im074_prep.png,0
0.0031585693359362952,0.02149200439452305,0.009429931640621402,0.10603332519527205,0.12016677856440729,0.18518066406242936,0.05035018920896517,0.07057189941403558,0.39580535888656776,0.037811279296860574,r1_Im153_prep.png,0
0.0034332275390611903,0.02095413208007013,0.009960174560543076,0.10476684570308503,0.1101722717284736,0.18020248413079062,0.04786300659177862,0.07212066650387874,0.4099044799803124,0.04062271118162513,r1_Im152_prep.png,0
0.005107879638669927,0.020137786865226694,0.016414642333978113,0.10432052612300707,0.19321060180656693,0.1770858764647762,0.05109405517576176,0.05110168457029301,0.33969116210924544,0.041835784912093416,r3_N-28-R_left_half_prep.png,0
0.0054092407226541865,0.018112182617180592,0.014533996582025706,0.0991897583007434,0.19193267822258303,0.18880462646477172,0.04747772216795064,0.05364227294919829,0.34314727783190035,0.0377502441406106,r2_Im090_prep.png,0
0.00534820556640421,0.023159027099600542,0.014385223388666388,0.10530090332027232,0.1400489807128372,0.17995071411125949,0.05551147460935382,0.06301498413083534,0.367774963378766,0.045505523681623264,r1_Im125_prep.png,0
0.004325866699217099,0.022724151611319455,0.01034164428710543,0.10224151611324225,0.10418319702144463,0.17490768432610515,0.0462722778320136,0.07353591918942508,0.417255401611169,0.04421234130857688,r3_N-10-R_left_half_prep.png,0
0.0026512145996083637,0.01989746093749241,0.007045745849606687,0.10475540161128816,0.08823013305660697,0.1837425231932893,0.04545593261717016,0.07949447631832905,0.43520736694319334,0.03351974487303409,r1_Im159_prep.png,0
0.004371643066404582,0.020709991455070225,0.011478424072261247,0.10160827636714874,0.14194869995111772,0.182823181152274,0.04761886596677871,0.06715393066403688,0.380065917968605,0.042221069335921395,r2_Im176_prep.png,0
0.0025787353515615164,0.021911621093741642,0.003814697265623545,0.09950637817379017,0.043964385986311354,0.15670013427728396,0.034236907958971316,0.0901794433593406,0.5127716064451169,0.034336090087877524,r3_N-66-R_left_half_prep.png,0
0.003139495849608177,0.01916885375975831,0.007175445556637888,0.09749603271480656,0.09913253784175906,0.17824935913079137,0.03830337524412601,0.07573699951168986,0.4447975158689709,0.03680038452147034,r1_Im050_prep.png,0
0.004978179931638726,0.019741058349601843,0.014919281005853683,0.09515762329097932,0.19017410278313057,0.18657302856438196,0.04848098754880963,0.05411911010740123,0.3427696228026036,0.04308700561521794,r2_Im036_prep.png,0
0.003814697265623545,0.021591186523429264,0.010658264160152184,0.10295867919917948,0.10799789428706817,0.18262481689446158,0.04824066162107535,0.07625961303708029,0.4039878845213303,0.0418663024902184,r2_Im250_prep.png,0
0.004211425781248394,0.019634246826164384,0.010250091552730465,0.09156417846676194,0.1190032958983921,0.18474578857414828,0.041801452636702804,0.0720481872558319,0.4117012023924211,0.045040130615217194,r1_Im019_prep.png,0
0.003101348876951942,0.01707839965819661,0.011394500732417528,0.10240936279292968,0.1729049682616528,0.19796752929679948,0.045677185058576326,0.05706024169919698,0.35826110839830083,0.03414535522459635,r2_Im148_prep.png,0
0.004108428955076558,0.020484924316398437,0.01210784912108913,0.10452270507808513,0.14030075073236836,0.18484497070305447,0.049407958984356154,0.06369781494138195,0.38127136230454206,0.039253234863266276,r3_N-90-R_left_half_prep.png,0
0.004604339599607619,0.019626617431633138,0.012596130371088945,0.09880828857418106,0.1574172973632212,0.18360900878899244,0.048015594482403556,0.061950683593726366,0.3732147216795451,0.040157318115219054,r1_Im166_prep.png,0
0.005485534667966657,0.021205902099601284,0.01502227783202552,0.09852600097652492,0.15077590942377062,0.1873092651366473,0.052303314208964426,0.06310272216794467,0.35996627807603454,0.046302795410138584,r2_Im040_prep.png,0
0.006629943847653721,0.022010803222647854,0.01898193359374276,0.0995292663573839,0.1757736206054017,0.1754341125487612,0.05495452880857279,0.05465698242185415,0.34201049804674455,0.05001831054685592,r3_N-25-L_left_half_prep.png,0
0.0024185180664053276,0.020744323730460836,0.003997802734373475,0.09875488281246232,0.05263137817380805,0.1619033813475945,0.03443527221678374,0.08617401123043587,0.5044898986814482,0.03445053100584623,r3_N-22-R_left_half_prep.png,0
0.004665374755857595,0.019092559814445843,0.01473236083983813,0.10227584838863286,0.17799758911126023,0.1843605041503203,0.05012130737302776,0.05622482299802543,0.34963226318346036,0.040897369384750026,r2_Im100_prep.png,0
0.0036811828613267207,0.01899337768553963,0.011856079101557978,0.10090255737300838,0.16043472290032942,0.19338989257805123,0.04743576049802878,0.0614051818847422,0.36347961425767383,0.038421630859360345,r2_Im192_prep.png,0
0.002487182617186551,0.01609802246093136,0.0068817138671848745,0.09830474853511875,0.10951232910152073,0.19588851928703466,0.03787612915037618,0.07650375366208019,0.42534255981429087,0.031105041503894384,r1_Im026_prep.png,0
0.002868652343748906,0.01630401611327503,0.00883483886718413,0.09940719604488395,0.12068176269526647,0.19880676269523667,0.03989410400389103,0.0735092163085657,0.40622711181625126,0.03346633911131536,r1_Im027_prep.png,0
0.0046691894531232184,0.017688751220696377,0.012573242187495203,0.0889320373534817,0.182174682617118,0.19895935058586162,0.041370391845687346,0.05842208862302459,0.3530960083006466,0.042114257812483936,r2_Im009_prep.png,0
0.005001068115232467,0.020980834960929496,0.012950897216791935,0.10308837890621067,0.1319007873534653,0.17792129516594776,0.04838943481443467,0.0671577453613025,0.3891906738279765,0.04341888427732719,r1_Im145_prep.png,0
0.00469207763671696,0.022312164306632114,0.01154708862304247,0.09951400756832142,0.12370681762690594,0.17473602294915208,0.04645919799802915,0.06998443603512955,0.4020690917967216,0.044979095458967215,r3_N-82-R_left_half_prep.png,0
0.004131317138670299,0.017993927001946262,0.013320922851557419,0.09950256347652454,0.21118545532218505,0.18313598632805514,0.04648971557615414,0.04981231689451225,0.33773803710924616,0.036689758300767254,r2_Im122_prep.png,0
0.0043449401855452175,0.02243804931639769,0.013568878173822949,0.10376358032222605,0.1399040222167435,0.18308258056633642,0.05313110351560473,0.06374359130856944,0.37148666381821766,0.04453659057615489,r3_N-85-L_left_half_prep.png,0
0.006118774414060166,0.021305084228507496,0.014888763427728696,0.0945053100585577,0.1746215820311834,0.17757797241204162,0.04657363891599786,0.061275482177711,0.3569145202635357,0.04621887207029487,r1_Im004_prep.png,0
0.004753112792966937,0.024139404296865792,0.013183593749994971,0.1024589538573828,0.1231346130370624,0.1809577941893841,0.05489730834958843,0.06837463378903642,0.3795433044432146,0.048557281494122105,r3_N-30-R_left_half_prep.png,0
0.005336761474607339,0.020965576171867003,0.014278411865228928,0.09868240356441547,0.16954040527337283,0.18600082397453843,0.049312591552715564,0.06043624877927382,0.35022735595689763,0.0452194213867015,r2_Im154_prep.png,0
0.0033035278320299897,0.02102661132811698,0.01038360595702729,0.10814285278316187,0.13712310791010393,0.19132232666008325,0.053077697753886,0.06502151489255333,0.3744277954100134,0.03617095947264245,r1_Im073_prep.png,0
0.004215240478514017,0.020915985107413895,0.014347076416010152,0.10722732543941223,0.16741180419915488,0.18294525146477397,0.05301666259763602,0.05501556396482276,0.3534889221190058,0.041416168212874825,r3_N-4-R_left_half_prep.png,0
0.004360198974607711,0.019748687744133093,0.01432418823241641,0.10513687133785052,0.17901992797844735,0.18679809570305375,0.052410125732401884,0.05305480957029226,0.34442901611314986,0.040718078613265714,r1_Im133_prep.png,0
0.003257751464842507,0.020282745361320388,0.01128768920898007,0.10598373413081895,0.15064620971673942,0.1905517578124273,0.05065536499021505,0.060989379882789234,0.36981201171860895,0.03653335571287669,r3_N-3-L_left_half_prep.png,0
0.0034141540527330727,0.020008087158195492,0.011539459228511222,0.1040153503417572,0.15583801269525305,0.19156265258781754,0.051883697509745835,0.05914688110349306,0.3656425476072824,0.03694915771482966,r1_Im132_prep.png,0
0.004558563232420136,0.01779937744139946,0.013359069824213653,0.09741973876949409,0.1894798278807871,0.1922836303710204,0.046855926513654,0.052539825439433085,0.34904861450181995,0.03665542602537664,r2_Im086_prep.png,0
0.004650115966795101,0.018173217773430568,0.01124572753905821,0.09098052978512154,0.15933990478509547,0.19758987426750274,0.04154586791990603,0.06454086303708476,0.37041854858384304,0.04151535034178104,r2_Im014_prep.png,0
0.003482818603514296,0.01982116699217994,0.011024475097652045,0.09955596923824327,0.146495819091741,0.19397735595695725,0.048088073730450404,0.0638351440429444,0.3739700317381386,0.03974914550779734,r2_Im246_prep.png,0
0.003257751464842507,0.01682281494139983,0.011325836181636304,0.0978736877441033,0.17515182495110507,0.19330978393547313,0.0436477661132646,0.05969238281247723,0.36125183105454967,0.03766632080076688,r2_Im020_prep.png,0
0.005039215087888703,0.016265869140618797,0.012798309326166993,0.09369277954097989,0.18468093872063268,0.1957473754882066,0.04354858398435839,0.056148529052712955,0.35551071166978626,0.0365676879882673,r2_Im021_prep.png,0
0.0063171386718725905,0.02127838134764813,0.016460418701165595,0.09717941284175981,0.18829345703117817,0.17290878295891843,0.05057907104490258,0.05778884887693108,0.34165573120104153,0.04753875732420062,r2_Im128_prep.png,0
0.003135681152342554,0.01607894897460324,0.009235382080074602,0.0912322998046527,0.13367080688471464,0.19781494140617453,0.03726196289061078,0.06643676757809966,0.4096641540525781,0.03546905517576772,r1_Im046_prep.png,0
0.0036468505859361088,0.017578124999993294,0.012290954589839061,0.09572219848629161,0.17700958251946372,0.19387817382805103,0.044040679931623826,0.06024169921872702,0.35832595825181646,0.03726577758787641,r1_Im047_prep.png,0
0.0036239624023423674,0.02094268798827326,0.011779785156245507,0.10651016235347499,0.1462097167968192,0.1868400573729756,0.05152511596677722,0.062477111816382415,0.371696472167827,0.03839492797850098,r3_N-88-R_left_half_prep.png,0
0.003711700439451709,0.019580841064445655,0.012397766113276521,0.10012054443355556,0.15979003906243905,0.1895141601561777,0.048515319824200244,0.06078338623044556,0.3657646179197823,0.039821624755844186,r2_Im068_prep.png,0
0.004520416259763901,0.021678924560538604,0.01213836669921412,0.09988784790035252,0.15661621093744024,0.1827735900878209,0.05006790161130902,0.0623931884765387,0.3672103881834537,0.04271316528318683,r1_Im031_prep.png,0
0.004062652587889075,0.019912719726554905,0.011993408203120426,0.10460662841792885,0.14855957031244332,0.18054580688469676,0.048595428466778334,0.0634613037109133,0.38093566894516717,0.037326812744126386,r1_Im138_prep.png,0
0.002868652343748906,0.020874023437492038,0.005062103271482444,0.10187149047847677,0.05502319335935401,0.17025756835931005,0.04114151000974993,0.08713531494137301,0.4796371459959108,0.036128997802720594,r2_Im230_prep.png,0
0.005809783935544659,0.022388458251944583,0.015239715576166062,0.09755706787105653,0.1503524780272864,0.17945480346672843,0.050853729248027474,0.06690216064450573,0.36192703247056507,0.04951477050779361,r2_Im056_prep.png,0
0.004360198974607711,0.022472381591788302,0.012130737304682872,0.101909637451133,0.14334869384760157,0.17925643920891599,0.04975128173826227,0.0635261535644289,0.38055801391587046,0.042686462402327464,r3_N-41-L_left_half_prep.png,0
0.005825042724607153,0.020122528076164197,0.01658248901366555,0.0997543334960557,0.1714172363280596,0.176570892333917,0.05128479003904294,0.05736160278318124,0.35553359985338,0.045547485351545125,r1_Im055_prep.png,0
0.004341125488279594,0.019321441650383256,0.011867523193354847,0.09539031982418236,0.1585655212401739,0.18349838256828938,0.0452842712402171,0.06477737426755341,0.3757362365721223,0.0412178039550624,r1_Im054_prep.png,0
0.0035476684570298965,0.019363403320305114,0.01058959960937096,0.10015106201168054,0.16368484497064067,0.19007492065422438,0.046974182128888334,0.06152343749997653,0.36670684814439136,0.03738403320311074,r2_Im254_prep.png,0
0.004886627197263761,0.017810821533196332,0.01358032226561982,0.08921813964840347,0.18456268310539833,0.19339370727531685,0.04388046264646764,0.055885314941384934,0.35405349731431807,0.042728424072249326,r2_Im032_prep.png,0
0.0054435729980447985,0.019191741943352054,0.013874053955072832,0.09473037719722949,0.19179153442375496,0.1845893859862577,0.047245025634747605,0.05567169189451001,0.34616088867174294,0.04130172729490612,r2_Im222_prep.png,0
0.002525329589842787,0.015823364257806463,0.00905990600585592,0.10116958618160203,0.17116165161126284,0.20312118530265688,0.04251861572264003,0.05846023559568082,0.3659553527830635,0.030204772949207228,r2_Im044_prep.png,0
0.003955841064451616,0.019920349121086152,0.011199951171870727,0.10069274902339909,0.15350723266595706,0.18292999267571147,0.046588897705060354,0.06241607666013244,0.3798675537107926,0.038921356201157026,r1_Im163_prep.png,0
0.0017967224121086896,0.018974304199211513,0.002445220947264692,0.09770965576168147,0.034729003906236754,0.15502929687494085,0.0275917053222551,0.08986282348629385,0.5428161621091679,0.02904510498045767,r3_N-78-R_left_half_prep.png,0
0.00511169433593555,0.018535614013664804,0.014816284179681848,0.09993743896480563,0.18804550170891265,0.18691635131828807,0.048820495605450126,0.053943634033182544,0.34288787841783797,0.04098510742185937,r2_Im196_prep.png,0
0.004184722900389029,0.016674041748040516,0.013031005859370028,0.09418487548824532,0.20320129394523498,0.1918945312499268,0.04432678222654559,0.05263137817380805,0.3428649902342442,0.03700637817381401,r1_Im023_prep.png,0
0.0035057067871080375,0.018516540527336686,0.011077880859370774,0.09947204589839956,0.17901611328118172,0.1944084167479727,0.04733657836912257,0.057468414306618705,0.3535194396971308,0.03567886352537702,r2_Im104_prep.png,0
0.005149841308591785,0.021129608154288815,0.015026092529291143,0.1037750244140229,0.1735877990721994,0.17450332641594907,0.05181884765623023,0.056236267089822295,0.35463714599595847,0.044136047363264416,r3_N-47-L_left_half_prep.png,0
0.00415420532226404,0.01794052124022753,0.013198852539057466,0.10208892822261731,0.20089721679679837,0.188426971435475,0.04778289794920052,0.05031967163084018,0.3385581970213552,0.0366325378417829,r2_Im130_prep.png,0
0.003585815429686132,0.0191345214843677,0.011768341064448636,0.10363769531246046,0.1607398986815793,0.18623352050774145,0.048961639404278195,0.05872726440427447,0.3709449768064991,0.03626632690428304,r3_N-31-L_left_half_prep.png,0
0.004222869873045264,0.02193069458006976,0.012310028076167179,0.10502243041988181,0.14276123046869554,0.18361282348625807,0.05256652832029245,0.06465911865231909,0.3708381652830617,0.0420761108398277,r1_Im156_prep.png,0
0.004589080810545125,0.019935607910148645,0.013866424560541586,0.10194778442378924,0.16062164306634497,0.1811561584471965,0.04886627197263761,0.05867385864255574,0.3695640563963434,0.04077911376951569,r3_N-36-R_left_half_prep.png,0
0.003555297851561144,0.018280029296868026,0.011791229248042377,0.09927368164058713,0.1662330627440772,0.19509124755851934,0.04525375366209211,0.05953216552732104,0.3632011413572833,0.03778839111326684,r2_Im178_prep.png,0
0.005573272705075999,0.019031524658195863,0.01667022705077489,0.09726333618160352,0.2049560546874218,0.17722320556633864,0.05015563964841837,0.050380706787090154,0.335216522216669,0.04352951049803027,r2_Im216_prep.png,0
0.004005432128904722,0.01860809326171165,0.012428283691401509,0.10189819335933613,0.17924880981438474,0.19059371948234916,0.048034667968731674,0.056488037109353455,0.34916687011705433,0.03952789306639117,r2_Im070_prep.png,0
